Plot name,metric (sf_metric),Value Prefix,Value Suffix,Mon Feb 09 2026 23:59:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 23:59:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:00:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:00:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:00:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:00:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:00:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:01:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:01:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:01:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:01:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:01:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:01:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:02:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:02:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:02:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:02:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:02:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:02:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:03:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:03:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:03:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:03:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:03:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:03:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:04:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:04:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:04:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:04:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:04:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:04:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:05:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:05:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:05:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:05:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:05:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:05:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:06:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:06:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:06:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 00:06:30 GMT-0500 (hora estándar de Colombia)
NOW,synthetic_monitoring_visible_stores,,,978775,978329,977300,975805,971583,966208,960655,953582,950977,943171,928402,906902,872243,841956,808361,775740,744600,712241,678784,646880,613631,581303,550530,516223,483876,452325,419012,384951,356315,322361,290509,259698,227061,195348,167152,139522,109246,83222,54814,27591,10778,0
