Plot name,metric (sf_metric),Value Prefix,Value Suffix,Sun Feb 01 2026 06:11:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:11:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:11:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:11:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:12:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:12:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:12:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:12:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:12:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:12:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:13:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:13:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:13:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:13:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:13:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:13:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:14:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:14:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:14:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:14:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:14:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:14:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:15:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:15:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:15:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:15:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:15:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:15:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:16:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:16:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:16:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:16:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:16:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:16:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:17:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:17:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:17:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:17:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:17:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:17:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:18:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:18:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:18:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:18:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:18:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:18:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:19:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:19:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:19:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:19:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:19:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:19:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:20:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:20:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:20:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:20:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:20:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:20:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:21:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:21:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:21:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:21:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:21:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:21:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:22:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:22:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:22:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:22:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:22:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:22:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:23:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:23:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:23:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:23:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:23:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:23:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:24:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:24:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:24:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:24:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:24:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:24:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:25:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:25:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:25:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:25:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:25:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:25:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:26:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:26:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:26:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:26:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:26:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:26:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:27:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:27:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:27:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:27:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:27:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:27:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:28:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:28:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:28:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:28:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:28:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:28:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:29:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:29:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:29:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:29:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:29:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:29:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:30:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:30:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:30:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:30:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:30:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:30:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:31:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:31:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:31:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:31:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:31:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:31:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:32:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:32:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:32:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:32:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:32:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:32:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:33:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:33:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:33:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:33:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:33:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:33:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:34:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:34:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:34:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:34:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:34:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:34:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:35:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:35:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:35:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:35:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:35:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:35:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:36:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:36:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:36:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:36:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:36:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:36:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:37:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:37:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:37:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:37:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:37:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:37:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:38:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:38:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:38:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:38:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:38:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:38:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:39:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:39:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:39:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:39:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:39:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:39:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:40:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:40:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:40:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:40:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:40:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:40:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:41:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:41:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:41:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:41:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:41:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:41:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:42:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:42:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:42:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:42:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:42:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:42:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:43:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:43:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:43:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:43:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:43:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:43:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:44:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:44:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:44:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:44:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:44:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:44:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:45:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:45:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:45:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:45:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:45:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:45:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:46:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:46:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:46:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:46:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:46:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:46:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:47:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:47:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:47:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:47:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:47:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:47:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:48:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:48:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:48:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:48:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:48:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:48:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:49:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:49:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:49:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:49:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:49:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:49:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:50:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:50:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:50:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:50:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:50:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:50:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:51:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:51:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:51:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:51:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:51:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:51:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:52:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:52:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:52:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:52:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:52:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:52:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:53:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:53:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:53:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:53:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:53:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:53:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:54:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:54:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:54:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:54:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:54:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:54:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:55:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:55:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:55:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:55:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:55:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:55:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:56:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:56:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:56:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:56:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:56:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:56:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:57:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:57:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:57:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:57:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:57:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:57:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:58:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:58:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:58:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:58:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:58:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:58:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:59:00 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:59:10 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:59:20 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:59:30 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:59:40 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 06:59:50 GMT-0500 (hora estándar de Colombia),Sun Feb 01 2026 07:00:00 GMT-0500 (hora estándar de Colombia)
NOW,synthetic_monitoring_visible_stores,,,37,195,451,489,911,1047,1268,1704,1759,2118,2289,2491,2778,3065,3181,3448,3684,3990,4116,4462,4635,4853,5151,5243,5561,5693,5964,6034,6297,6484,6740,6844,6720,6935,6792,6847,6908,6653,6850,6671,6714,6789,6723,6713,6781,6734,6710,6653,6831,6750,6841,6863,6757,6947,6880,6949,6840,7117,7097,7129,7113,7315,7832,8174,8366,8728,8944,9279,9675,9893,10145,10516,10783,11087,11181,11401,11835,12025,12186,12611,12801,13099,13407,13700,13786,14194,14619,14687,15100,15339,15497,15733,15466,15428,15551,15481,15457,15493,15403,15470,15456,15424,15383,15425,15654,15677,15664,15698,15620,15474,15643,15702,15593,15534,15838,15647,15653,15632,15560,15640,15536,15361,15365,15335,15225,15334,15411,15451,15112,14998,15131,15034,15089,15123,15125,14957,14573,14707,14833,14917,14843,14711,15018,15073,14987,15122,15099,15249,15250,15255,15420,15543,15690,15634,15882,15677,15787,15725,16009,16277,16326,16385,16450,16240,16362,16687,17020,16969,16993,16991,16867,17044,16887,16911,16920,17047,17008,16947,16894,17025,17102,17207,17255,17485,17368,17795,17799,18037,18255,18143,18368,18449,18667,18842,18764,18892,18968,19167,19301,19427,19712,19795,19938,19987,20039,20246,20303,20477,20739,20762,20713,20679,20686,20535,20616,20422,20355,20200,20187,20308,20152,20069,19798,19943,19929,19829,19833,19722,19706,19587,19458,19078,19019,19023,18969,18744,18862,18796,18674,18564,18665,18638,18542,18631,18666,18677,18691,18683,18540,18591,18520,18185,18266,18208,18237,18259,18188,18170,18157,18171,18242,18395,18440,18431,18370,18464,18328,18318,18330,18260,18424,18368,18478,18421,18346,18245,18351,18315,18444,18299,18367,18710,18755,18596,18806,18708,18784,18731,18765,18841,18647,18846,18751
