Plot name,metric (sf_metric),Value Prefix,Value Suffix,Fri Feb 06 2026 06:11:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:11:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:11:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:11:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:12:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:12:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:12:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:12:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:12:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:12:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:13:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:13:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:13:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:13:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:13:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:13:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:14:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:14:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:14:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:14:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:14:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:14:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:15:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:15:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:15:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:15:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:15:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:15:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:16:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:16:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:16:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:16:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:16:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:16:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:17:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:17:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:17:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:17:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:17:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:17:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:18:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:18:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:18:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:18:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:18:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:18:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:19:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:19:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:19:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:19:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:19:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:19:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:20:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:20:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:20:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:20:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:20:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:20:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:21:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:21:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:21:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:21:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:21:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:21:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:22:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:22:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:22:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:22:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:22:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:22:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:23:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:23:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:23:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:23:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:23:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:23:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:24:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:24:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:24:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:24:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:24:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:24:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:25:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:25:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:25:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:25:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:25:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:25:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:26:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:26:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:26:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:26:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:26:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:26:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:27:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:27:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:27:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:27:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:27:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:27:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:28:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:28:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:28:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:28:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:28:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:28:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:29:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:29:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:29:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:29:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:29:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:29:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:30:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:30:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:30:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:30:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:30:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:30:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:31:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:31:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:31:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:31:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:31:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:31:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:32:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:32:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:32:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:32:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:32:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:32:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:33:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:33:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:33:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:33:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:33:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:33:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:34:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:34:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:34:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:34:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:34:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:34:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:35:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:35:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:35:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:35:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:35:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:35:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:36:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:36:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:36:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:36:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:36:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:36:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:37:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:37:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:37:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:37:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:37:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:37:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:38:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:38:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:38:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:38:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:38:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:38:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:39:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:39:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:39:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:39:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:39:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:39:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:40:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:40:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:40:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:40:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:40:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:40:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:41:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:41:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:41:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:41:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:41:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:41:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:42:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:42:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:42:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:42:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:42:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:42:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:43:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:43:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:43:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:43:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:43:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:43:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:44:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:44:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:44:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:44:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:44:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:44:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:45:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:45:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:45:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:45:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:45:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:45:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:46:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:46:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:46:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:46:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:46:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:46:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:47:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:47:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:47:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:47:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:47:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:47:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:48:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:48:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:48:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:48:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:48:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:48:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:49:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:49:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:49:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:49:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:49:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:49:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:50:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:50:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:50:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:50:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:50:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:50:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:51:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:51:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:51:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:51:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:51:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:51:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:52:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:52:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:52:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:52:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:52:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:52:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:53:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:53:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:53:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:53:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:53:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:53:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:54:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:54:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:54:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:54:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:54:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:54:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:55:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:55:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:55:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:55:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:55:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:55:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:56:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:56:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:56:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:56:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:56:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:56:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:57:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:57:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:57:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:57:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:57:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:57:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:58:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:58:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:58:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:58:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:58:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:58:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:59:00 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:59:10 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:59:20 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:59:30 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:59:40 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 06:59:50 GMT-0500 (hora estándar de Colombia),Fri Feb 06 2026 07:00:00 GMT-0500 (hora estándar de Colombia)
NOW,synthetic_monitoring_visible_stores,,,0,212,413,535,850,1105,1261,1579,1836,2004,2314,2571,2723,3037,3290,3463,3770,4015,4167,4484,4740,4902,5237,5478,5629,5946,6202,6364,6700,6941,7100,7208,7267,7304,7309,7314,7317,7318,7318,7307,7324,7322,7319,7324,7328,7321,7329,7341,7339,7341,7342,7347,7330,7337,7341,7343,7344,7342,7335,7397,7391,7469,7593,7788,7890,8065,8262,8366,8544,8743,8845,9019,9226,9330,9508,9699,9808,9984,10190,10294,10472,10667,10768,10953,11154,11258,11436,11632,11727,11858,12061,12086,12137,12141,12140,12143,12140,12149,12156,12162,12164,12177,12182,12188,12193,12197,12202,12209,12214,12220,12225,12223,12231,12235,12250,12273,12292,12309,12333,12350,12294,12257,12184,12129,12190,12227,12227,12342,12495,12561,12671,12824,12891,13003,13158,13226,13347,13503,13571,13692,13817,13886,14009,14168,14226,14318,14453,14502,14592,14730,14852,15004,15231,15354,15418,15538,15611,15610,15610,15608,15613,15613,15611,15616,15616,15630,15634,15650,15664,15668,15715,15729,15742,15751,15763,15779,15802,15823,15839,15862,15883,15953,16162,16258,16345,16523,16619,16706,16884,16980,17067,17245,17341,17420,17591,17668,17739,17893,17970,18034,18187,18262,18339,18477,18554,18640,18771,18846,18932,19063,19082,19053,18910,18850,18796,18678,18618,18566,18449,18389,18337,18220,18160,18116,18006,17948,17904,17794,17736,17699,17590,17534,17475,17388,17339,17290,17214,17165,17116,17040,17047,17059,17071,17078,17090,17102,17109,17119,17130,17137,17147,17158,17165,17175,17186,17193,17203,17214,17221,17231,17242,17249,17259,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17266,17261,17254,17250,17245,17238,17239,17239,17239,17240,17241,17248,17251,17252
