Plot name,metric (sf_metric),Value Prefix,Value Suffix,Sat Feb 07 2026 06:11:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:11:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:11:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:12:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:12:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:12:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:12:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:12:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:12:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:13:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:13:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:13:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:13:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:13:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:13:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:14:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:14:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:14:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:14:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:14:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:14:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:15:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:15:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:15:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:15:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:15:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:15:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:16:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:16:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:16:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:16:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:16:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:16:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:17:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:17:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:17:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:17:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:17:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:17:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:18:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:18:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:18:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:18:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:18:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:18:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:19:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:19:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:19:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:19:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:19:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:19:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:20:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:20:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:20:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:20:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:20:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:20:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:21:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:21:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:21:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:21:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:21:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:21:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:22:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:22:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:22:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:22:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:22:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:22:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:23:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:23:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:23:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:23:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:23:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:23:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:24:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:24:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:24:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:24:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:24:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:24:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:25:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:25:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:25:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:25:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:25:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:25:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:26:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:26:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:26:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:26:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:26:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:26:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:27:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:27:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:27:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:27:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:27:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:27:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:28:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:28:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:28:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:28:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:28:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:28:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:29:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:29:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:29:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:29:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:29:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:29:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:30:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:30:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:30:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:30:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:30:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:30:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:31:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:31:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:31:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:31:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:31:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:31:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:32:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:32:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:32:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:32:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:32:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:32:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:33:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:33:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:33:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:33:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:33:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:33:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:34:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:34:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:34:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:34:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:34:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:34:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:35:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:35:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:35:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:35:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:35:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:35:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:36:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:36:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:36:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:36:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:36:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:36:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:37:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:37:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:37:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:37:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:37:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:37:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:38:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:38:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:38:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:38:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:38:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:38:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:39:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:39:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:39:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:39:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:39:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:39:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:40:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:40:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:40:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:40:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:40:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:40:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:41:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:41:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:41:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:41:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:41:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:41:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:42:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:42:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:42:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:42:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:42:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:42:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:43:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:43:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:43:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:43:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:43:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:43:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:44:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:44:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:44:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:44:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:44:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:44:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:45:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:45:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:45:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:45:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:45:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:45:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:46:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:46:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:46:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:46:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:46:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:46:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:47:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:47:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:47:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:47:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:47:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:47:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:48:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:48:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:48:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:48:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:48:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:48:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:49:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:49:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:49:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:49:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:49:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:49:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:50:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:50:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:50:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:50:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:50:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:50:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:51:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:51:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:51:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:51:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:51:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:51:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:52:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:52:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:52:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:52:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:52:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:52:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:53:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:53:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:53:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:53:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:53:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:53:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:54:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:54:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:54:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:54:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:54:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:54:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:55:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:55:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:55:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:55:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:55:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:55:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:56:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:56:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:56:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:56:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:56:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:56:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:57:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:57:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:57:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:57:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:57:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:57:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:58:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:58:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:58:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:58:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:58:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:58:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:59:00 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:59:10 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:59:20 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:59:30 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:59:40 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 06:59:50 GMT-0500 (hora estándar de Colombia),Sat Feb 07 2026 07:00:00 GMT-0500 (hora estándar de Colombia)
NOW,synthetic_monitoring_visible_stores,,,155,303,378,566,716,792,979,1128,1204,1391,1540,1616,1803,1952,2027,2213,2284,2361,2549,2699,2775,2962,3112,3188,3375,3525,3601,3788,3938,4014,4045,4042,4043,4041,4036,4036,4035,4031,4031,4031,4027,4027,4027,4023,4024,4024,4098,4097,4095,4090,4090,4089,4083,4083,4082,4076,4076,4076,4070,4070,4487,4774,4901,5320,5608,5735,6154,6442,6567,6976,7261,7386,7795,8080,8205,8615,8900,9025,9435,9720,9845,10255,10541,10666,11076,11362,11487,11898,12185,12310,12305,12304,12304,12304,12304,12304,12304,12302,12301,12303,12302,12301,12303,12302,12301,12303,12302,12301,12303,12302,12301,12303,12301,12303,12316,12328,12330,12340,12351,12311,12177,12124,12084,12067,12114,12161,12170,12291,12437,12449,12570,12716,12718,12834,12976,12978,13094,13236,13238,13354,13496,13498,13615,13754,13745,13848,13987,13979,14082,14263,14399,14566,14737,14717,14764,14848,14802,14777,14765,14723,14700,14688,14656,14638,14630,14598,14580,14572,14541,14523,14518,14487,14469,14464,14433,14415,14410,14379,14361,14356,14397,14638,14810,14883,15142,15318,15397,15658,15831,15910,16171,16344,16416,16672,16844,16916,17172,17344,17415,17671,17845,17923,18186,18360,18438,18701,18870,18941,19197,19302,19238,19138,19086,19056,18977,18921,18885,18801,18752,18724,18650,18601,18586,18528,18479,18432,18355,18306,18262,18195,18162,18143,18088,18055,18042,17995,17966,17928,17869,17904,17949,18017,18036,18030,18043,18062,18058,18078,18097,18085,18095,18114,18078,18069,18088,18088,18100,18119,18116,18118,18116,18082,18072,18074,18043,18028,18029,18028,18031,18034,18019,18003,18019,18019,18038,18052,18052,18066,18076,18071,18085,18096,18115,18138,18151,18166,18185,18196,18210,18261,18305,18334
