Plot name,metric (sf_metric),Value Prefix,Value Suffix,Mon Feb 09 2026 08:02:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:02:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:02:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:02:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:03:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:03:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:03:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:03:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:03:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:03:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:04:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:04:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:04:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:04:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:04:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:04:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:05:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:05:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:05:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:05:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:05:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:05:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:06:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:06:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:06:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:06:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:06:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:06:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:07:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:07:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:07:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:07:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:07:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:07:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:08:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:08:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:08:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:08:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:08:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:08:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:09:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:09:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:09:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:09:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:09:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:09:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:10:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:10:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:10:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:10:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:10:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:10:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:11:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:11:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:11:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:11:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:11:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:11:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:12:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:12:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:12:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:12:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:12:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:12:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:13:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:13:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:13:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:13:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:13:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:13:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:14:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:14:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:14:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:14:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:14:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:14:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:15:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:15:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:15:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:15:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:15:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:15:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:16:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:16:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:16:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:16:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:16:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:16:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:17:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:17:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:17:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:17:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:17:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:17:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:18:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:18:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:18:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:18:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:18:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:18:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:19:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:19:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:19:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:19:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:19:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:19:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:20:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:20:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:20:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:20:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:20:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:20:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:21:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:21:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:21:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:21:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:21:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:21:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:22:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:22:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:22:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:22:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:22:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:22:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:23:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:23:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:23:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:23:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:23:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:23:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:24:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:24:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:24:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:24:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:24:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:24:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:25:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:25:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:25:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:25:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:25:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:25:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:26:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:26:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:26:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:26:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:26:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:26:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:27:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:27:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:27:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:27:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:27:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:27:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:28:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:28:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:28:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:28:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:28:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:28:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:29:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:29:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:29:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:29:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:29:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:29:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:30:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:30:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:30:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:30:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:30:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:30:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:31:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:31:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:31:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:31:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:31:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:31:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:32:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:32:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:32:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:32:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:32:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:32:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:33:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:33:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:33:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:33:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:33:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:33:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:34:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:34:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:34:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:34:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:34:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:34:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:35:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:35:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:35:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:35:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:35:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:35:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:36:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:36:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:36:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:36:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:36:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:36:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:37:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:37:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:37:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:37:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:37:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:37:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:38:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:38:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:38:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:38:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:38:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:38:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:39:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:39:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:39:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:39:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:39:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:39:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:40:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:40:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:40:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:40:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:40:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:40:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:41:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:41:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:41:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:41:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:41:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:41:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:42:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:42:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:42:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:42:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:42:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:42:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:43:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:43:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:43:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:43:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:43:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:43:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:44:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:44:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:44:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:44:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:44:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:44:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:45:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:45:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:45:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:45:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:45:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:45:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:46:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:46:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:46:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:46:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:46:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:46:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:47:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:47:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:47:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:47:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:47:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:47:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:48:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:48:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:48:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:48:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:48:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:48:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:49:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:49:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:49:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:49:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:49:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:49:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:50:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:50:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:50:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:50:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:50:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:50:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:51:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:51:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:51:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:51:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:51:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:51:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:52:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:52:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:52:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:52:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:52:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:52:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:53:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:53:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:53:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:53:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:53:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:53:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:54:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:54:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:54:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:54:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:54:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:54:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:55:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:55:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:55:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:55:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:55:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:55:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:56:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:56:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:56:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:56:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:56:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:56:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:57:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:57:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:57:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:57:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:57:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:57:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:58:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:58:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:58:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:58:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:58:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:58:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:59:00 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:59:10 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:59:20 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:59:30 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:59:40 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 08:59:50 GMT-0500 (hora estándar de Colombia),Mon Feb 09 2026 09:00:00 GMT-0500 (hora estándar de Colombia)
NOW,synthetic_monitoring_visible_stores,,,145092,146640,155239,161792,170106,178723,185554,194086,202957,209873,218372,227337,234085,242568,251621,258769,267215,276148,276427,276895,277414,277842,278789,279548,279909,280641,281497,281893,286186,286483,287062,294172,294649,295205,295524,295956,296107,296607,296778,296922,297434,297487,297855,298110,298464,298375,298765,299074,299619,299965,300141,300211,300222,300265,300530,300593,300589,300498,300493,300486,300641,300563,300554,300805,300805,300855,297604,297436,297559,297845,297633,297477,297618,297520,297384,297561,297564,297489,297799,298373,299039,300219,300316,301288,301667,302437,303011,303913,304495,305369,305800,306692,307425,307653,308361,309247,312781,313448,314127,314536,315247,316261,316601,317552,318232,319231,320000,320967,320758,321053,321393,321100,321749,322144,322404,322523,323065,323258,323511,323628,323841,323999,324479,324644,324819,325286,325455,325722,325948,325987,326291,326338,326473,326467,326732,326222,326163,326004,326221,326190,326044,325738,325969,325776,325751,325923,325832,325554,325778,325606,325536,325569,325365,325587,325547,325111,325218,325347,325325,325408,325470,325676,325576,325701,325866,325870,326520,326858,330684,335059,339669,344044,348124,352867,356662,360941,365431,369595,373603,378202,381843,386319,390767,394440,398993,403321,407132,411470,415614,419332,423653,427707,431432,435794,439874,443915,447862,451783,452356,451952,451937,451770,451971,451934,451840,451737,451685,451529,452055,452155,452180,452042,452197,452121,452228,452734,452938,452731,452561,452111,451158,451064,449874,449115,447844,447542,447273,446746,446143,446673,446969,447036,446871,447192,447447,447314,447940,448224,448037,448942,449528,449528,450369,450753,450746,451277,451354,451565,452993,454253,455117,456392,457900,459011,461374,461970,462554,464226,465073,465646,466846,467577,468429,469419,470308,471211,472101,472928,474121,475208,476073,477332,478436,479490,481019,482269,483110,484524,485799,486142,487136,488598,489440,490214,491037,492269,492624,493729,494155,494752,495021,495436,495959,496819,496672,497156,497599,497591,497855,497810,497730,497985,497879,497586,497164,497009,497001,496647,496375,496500,496401,495894,495919,495698,495706,495388,495810,495543,495670,495339,495424,495341,495381,494687,495200,495375,494871,494515,493656,493410,493074,492606,492005,491943,491919,491352,491706,491687,491211,491497,491229,491383,491582,491724,491463,491829,491522
