Plot name,metric (sf_metric),Value Prefix,Value Suffix,Thu Feb 05 2026 06:11:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:11:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:11:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:11:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:12:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:12:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:12:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:12:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:12:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:12:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:13:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:13:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:13:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:13:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:13:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:13:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:14:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:14:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:14:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:14:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:14:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:14:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:15:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:15:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:15:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:15:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:15:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:15:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:16:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:16:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:16:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:16:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:16:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:16:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:17:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:17:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:17:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:17:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:17:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:17:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:18:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:18:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:18:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:18:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:18:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:18:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:19:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:19:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:19:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:19:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:19:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:19:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:20:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:20:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:20:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:20:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:20:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:20:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:21:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:21:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:21:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:21:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:21:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:21:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:22:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:22:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:22:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:22:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:22:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:22:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:23:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:23:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:23:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:23:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:23:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:23:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:24:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:24:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:24:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:24:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:24:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:24:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:25:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:25:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:25:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:25:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:25:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:25:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:26:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:26:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:26:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:26:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:26:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:26:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:27:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:27:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:27:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:27:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:27:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:27:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:28:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:28:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:28:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:28:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:28:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:28:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:29:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:29:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:29:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:29:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:29:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:29:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:30:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:30:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:30:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:30:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:30:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:30:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:31:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:31:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:31:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:31:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:31:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:31:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:32:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:32:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:32:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:32:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:32:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:32:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:33:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:33:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:33:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:33:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:33:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:33:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:34:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:34:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:34:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:34:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:34:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:34:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:35:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:35:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:35:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:35:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:35:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:35:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:36:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:36:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:36:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:36:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:36:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:36:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:37:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:37:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:37:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:37:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:37:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:37:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:38:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:38:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:38:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:38:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:38:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:38:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:39:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:39:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:39:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:39:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:39:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:39:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:40:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:40:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:40:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:40:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:40:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:40:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:41:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:41:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:41:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:41:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:41:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:41:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:42:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:42:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:42:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:42:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:42:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:42:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:43:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:43:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:43:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:43:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:43:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:43:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:44:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:44:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:44:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:44:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:44:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:44:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:45:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:45:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:45:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:45:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:45:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:45:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:46:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:46:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:46:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:46:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:46:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:46:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:47:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:47:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:47:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:47:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:47:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:47:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:48:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:48:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:48:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:48:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:48:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:48:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:49:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:49:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:49:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:49:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:49:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:49:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:50:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:50:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:50:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:50:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:50:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:50:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:51:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:51:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:51:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:51:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:51:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:51:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:52:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:52:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:52:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:52:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:52:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:52:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:53:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:53:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:53:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:53:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:53:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:53:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:54:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:54:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:54:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:54:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:54:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:54:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:55:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:55:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:55:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:55:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:55:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:55:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:56:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:56:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:56:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:56:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:56:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:56:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:57:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:57:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:57:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:57:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:57:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:57:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:58:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:58:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:58:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:58:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:58:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:58:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:59:00 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:59:10 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:59:20 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:59:30 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:59:40 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 06:59:50 GMT-0500 (hora estándar de Colombia),Thu Feb 05 2026 07:00:00 GMT-0500 (hora estándar de Colombia)
NOW,synthetic_monitoring_visible_stores,,,0,64,117,158,335,488,538,716,869,920,1097,1263,1300,1478,1631,1690,1860,2012,2062,2240,2393,2445,2621,2774,2824,3002,3155,3213,3390,3538,3586,3700,3800,3824,3813,3810,3810,3810,3810,3815,3812,3797,3810,3810,3810,3814,3812,3813,3810,3810,3810,3813,3817,3810,3810,3810,3810,3803,3807,3809,3810,3907,4086,4217,4363,4559,4789,4983,5240,5466,5666,5923,6153,6347,6600,6824,7023,7275,7509,7703,7956,8182,8376,8635,8865,9059,9312,9542,9733,9989,10221,10318,10392,10478,10537,10597,10598,10598,10594,10593,10587,10585,10586,10580,10577,10567,10565,10563,10558,10552,10549,10544,10536,10534,10541,10554,10565,10577,10584,10595,10531,10512,10437,10402,10447,10510,10603,10733,10835,10954,11073,11175,11294,11415,11520,11643,11765,11870,11994,12115,12220,12345,12465,12570,12683,12785,12876,12984,13091,13182,13365,13499,13676,13829,13900,13939,13965,13950,13950,13950,13950,13950,13950,13958,13963,13968,13976,13981,13986,13994,13999,14002,14012,14016,14020,14028,14033,14036,14045,14050,14054,14158,14302,14342,14446,14590,14630,14734,14878,14918,15022,15147,15187,15283,15422,15457,15553,15692,15727,15823,15962,15998,16093,16233,16271,16375,16517,16555,16659,16801,16787,16723,16602,16550,16486,16395,16343,16279,16188,16136,16072,16000,15948,15884,15793,15741,15677,15587,15534,15470,15379,15327,15263,15172,15125,15063,14980,14933,14872,14788,14793,14788,14799,14771,14780,14779,14771,14776,14762,14740,14728,14713,14720,14690,14701,14706,14716,14725,14733,14741,14751,14758,14766,14776,14776,14777,14786,14798,14798,14808,14820,14836,14875,14922,14924,14945,14977,14993,15034,15081,15116,15161,15179,15232,15251,15271,15284,15304,15322,15337,15357,15375,15390
