Plot name,metric (sf_metric),Value Prefix,Value Suffix,Wed Feb 04 2026 06:11:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:11:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:11:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:11:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:12:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:12:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:12:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:12:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:12:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:12:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:13:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:13:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:13:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:13:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:13:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:13:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:14:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:14:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:14:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:14:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:14:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:14:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:15:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:15:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:15:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:15:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:15:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:15:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:16:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:16:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:16:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:16:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:16:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:16:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:17:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:17:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:17:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:17:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:17:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:17:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:18:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:18:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:18:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:18:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:18:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:18:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:19:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:19:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:19:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:19:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:19:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:19:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:20:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:20:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:20:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:20:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:20:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:20:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:21:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:21:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:21:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:21:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:21:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:21:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:22:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:22:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:22:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:22:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:22:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:22:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:23:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:23:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:23:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:23:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:23:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:23:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:24:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:24:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:24:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:24:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:24:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:24:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:25:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:25:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:25:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:25:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:25:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:25:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:26:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:26:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:26:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:26:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:26:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:26:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:27:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:27:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:27:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:27:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:27:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:27:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:28:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:28:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:28:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:28:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:28:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:28:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:29:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:29:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:29:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:29:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:29:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:29:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:30:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:30:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:30:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:30:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:30:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:30:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:31:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:31:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:31:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:31:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:31:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:31:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:32:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:32:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:32:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:32:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:32:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:32:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:33:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:33:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:33:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:33:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:33:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:33:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:34:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:34:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:34:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:34:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:34:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:34:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:35:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:35:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:35:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:35:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:35:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:35:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:36:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:36:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:36:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:36:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:36:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:36:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:37:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:37:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:37:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:37:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:37:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:37:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:38:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:38:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:38:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:38:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:38:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:38:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:39:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:39:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:39:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:39:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:39:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:39:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:40:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:40:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:40:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:40:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:40:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:40:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:41:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:41:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:41:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:41:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:41:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:41:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:42:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:42:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:42:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:42:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:42:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:42:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:43:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:43:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:43:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:43:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:43:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:43:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:44:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:44:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:44:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:44:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:44:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:44:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:45:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:45:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:45:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:45:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:45:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:45:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:46:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:46:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:46:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:46:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:46:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:46:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:47:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:47:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:47:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:47:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:47:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:47:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:48:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:48:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:48:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:48:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:48:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:48:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:49:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:49:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:49:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:49:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:49:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:49:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:50:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:50:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:50:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:50:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:50:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:50:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:51:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:51:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:51:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:51:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:51:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:51:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:52:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:52:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:52:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:52:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:52:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:52:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:53:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:53:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:53:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:53:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:53:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:53:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:54:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:54:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:54:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:54:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:54:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:54:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:55:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:55:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:55:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:55:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:55:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:55:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:56:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:56:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:56:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:56:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:56:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:56:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:57:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:57:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:57:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:57:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:57:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:57:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:58:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:58:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:58:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:58:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:58:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:58:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:59:00 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:59:10 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:59:20 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:59:30 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:59:40 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 06:59:50 GMT-0500 (hora estándar de Colombia),Wed Feb 04 2026 07:00:00 GMT-0500 (hora estándar de Colombia)
NOW,synthetic_monitoring_visible_stores,,,0,122,325,607,815,1208,1471,1612,2013,2284,2424,2822,3087,3228,3629,3899,4042,4439,4703,4844,5245,5518,5662,6054,6319,6460,6861,7148,7283,7669,7935,7954,8152,8144,8072,8081,8045,8045,8014,8020,8028,8016,8014,8013,8008,8005,8002,8001,8000,8000,8001,8002,7998,8003,8006,8006,8007,7990,7997,8028,8012,8101,8190,8405,8658,8785,9098,9301,9459,9727,9921,10064,10341,10546,10678,10954,11158,11290,11569,11772,11898,12168,12372,12502,12775,12978,13104,13383,13580,13689,13945,14065,14107,14164,14125,14133,14132,14138,14142,14142,14148,14151,14155,14161,14171,14177,14181,14189,14191,14198,14208,14212,14222,14226,14244,14268,14291,14302,14333,14357,14271,14233,14148,14035,14184,14218,14250,14450,14508,14525,14706,14764,14782,14960,15006,15019,15200,15248,15266,15443,15489,15500,15685,15742,15745,15913,15952,15956,16121,16162,16304,16529,16672,16806,16843,16862,16857,16844,16844,16848,16856,16856,16860,16868,16874,16878,16886,16892,16896,16905,16911,16918,16916,16918,16922,16923,16923,16925,16927,16926,16930,16990,17089,17133,17222,17306,17348,17431,17515,17557,17640,17724,17766,17849,17933,17975,18058,18142,18184,18267,18351,18393,18476,18562,18607,18696,18786,18831,18920,19010,18992,18962,18877,18819,18767,18699,18644,18597,18529,18474,18427,18359,18304,18257,18189,18134,18087,18019,17964,17917,17849,17794,17747,17677,17619,17581,17522,17476,17438,17379,17380,17401,17418,17430,17445,17460,17472,17487,17502,17514,17529,17544,17556,17571,17586,17598,17613,17628,17640,17655,17670,17682,17697,17712,17724,17724,17724,17724,17724,17724,17740,17740,17740,17740,17740,17740,17752,17764,17771,17783,17795,17802,17814,17826,17833,17845,17857,17864,17876,17888,17895,17907,17919
