Plot name,metric (sf_metric),Value Prefix,Value Suffix,Tue Feb 10 2026 06:11:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:11:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:11:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:11:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:12:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:12:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:12:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:12:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:12:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:12:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:13:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:13:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:13:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:13:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:13:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:13:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:14:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:14:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:14:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:14:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:14:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:14:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:15:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:15:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:15:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:15:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:15:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:15:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:16:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:16:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:16:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:16:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:16:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:16:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:17:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:17:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:17:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:17:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:17:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:17:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:18:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:18:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:18:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:18:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:18:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:18:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:19:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:19:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:19:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:19:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:19:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:19:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:20:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:20:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:20:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:20:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:20:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:20:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:21:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:21:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:21:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:21:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:21:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:21:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:22:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:22:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:22:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:22:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:22:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:22:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:23:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:23:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:23:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:23:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:23:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:23:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:24:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:24:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:24:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:24:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:24:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:24:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:25:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:25:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:25:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:25:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:25:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:25:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:26:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:26:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:26:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:26:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:26:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:26:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:27:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:27:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:27:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:27:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:27:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:27:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:28:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:28:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:28:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:28:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:28:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:28:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:29:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:29:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:29:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:29:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:29:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:29:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:30:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:30:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:30:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:30:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:30:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:30:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:31:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:31:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:31:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:31:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:31:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:31:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:32:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:32:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:32:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:32:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:32:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:32:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:33:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:33:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:33:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:33:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:33:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:33:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:34:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:34:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:34:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:34:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:34:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:34:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:35:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:35:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:35:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:35:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:35:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:35:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:36:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:36:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:36:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:36:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:36:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:36:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:37:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:37:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:37:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:37:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:37:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:37:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:38:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:38:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:38:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:38:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:38:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:38:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:39:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:39:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:39:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:39:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:39:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:39:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:40:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:40:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:40:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:40:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:40:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:40:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:41:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:41:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:41:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:41:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:41:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:41:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:42:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:42:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:42:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:42:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:42:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:42:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:43:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:43:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:43:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:43:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:43:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:43:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:44:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:44:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:44:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:44:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:44:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:44:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:45:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:45:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:45:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:45:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:45:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:45:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:46:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:46:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:46:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:46:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:46:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:46:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:47:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:47:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:47:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:47:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:47:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:47:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:48:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:48:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:48:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:48:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:48:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:48:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:49:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:49:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:49:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:49:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:49:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:49:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:50:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:50:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:50:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:50:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:50:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:50:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:51:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:51:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:51:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:51:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:51:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:51:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:52:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:52:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:52:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:52:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:52:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:52:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:53:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:53:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:53:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:53:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:53:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:53:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:54:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:54:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:54:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:54:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:54:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:54:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:55:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:55:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:55:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:55:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:55:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:55:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:56:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:56:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:56:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:56:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:56:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:56:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:57:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:57:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:57:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:57:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:57:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:57:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:58:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:58:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:58:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:58:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:58:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:58:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:59:00 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:59:10 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:59:20 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:59:30 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:59:40 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 06:59:50 GMT-0500 (hora estándar de Colombia),Tue Feb 10 2026 07:00:00 GMT-0500 (hora estándar de Colombia)
NOW,synthetic_monitoring_visible_stores,,,49,220,296,366,619,772,889,1027,1287,1374,1649,1799,1925,2105,2356,2412,2605,2803,2982,3142,3362,3428,3671,3873,3993,4202,4521,4596,4856,5073,5133,5141,5341,5492,5429,5472,5493,5568,5581,5635,5517,5663,5694,5746,5677,5828,5897,5843,5767,5848,5946,5961,6005,5963,6018,6007,5971,6029,5979,5954,5977,6243,6231,6210,6453,6622,6708,6904,7068,7240,7382,7407,7612,7736,7960,7991,8049,8330,8482,8651,8684,8839,8960,9164,9305,9524,9601,9791,9960,10115,10217,10206,10289,10383,10243,10339,10429,10393,10347,10281,10381,10511,10347,10291,10368,10424,10414,10358,10374,10358,10406,10472,10473,10447,10371,10469,10427,10471,10301,10503,10499,10421,10425,10311,10402,10309,10347,10344,10448,10522,10603,10612,10720,10872,10875,10921,11026,11131,11248,11370,11300,11432,11520,11533,11646,11611,11735,11733,11986,11855,12049,12114,12168,12420,12480,12536,12571,12644,12606,12695,12579,12547,12633,12577,12615,12683,12674,12636,12644,12539,12673,12639,12570,12645,12684,12622,12728,12663,12674,12687,12698,12762,12892,12955,13103,13180,13249,13412,13451,13462,13699,13835,14002,14095,14157,14188,14289,14357,14506,14537,14701,14802,14829,14977,15077,15183,15165,15265,15400,15536,15526,15413,15381,15302,15199,15187,15117,15040,14997,14947,14834,14752,14691,14642,14471,14533,14459,14463,14331,14379,14243,14186,14217,14098,14094,13944,13942,13956,13871,13729,13797,13900,13897,13938,13886,13929,13869,13838,13909,13955,13946,13959,13858,13923,14056,13982,14053,13979,13982,13960,14022,13941,13789,14019,13791,13956,13775,13920,13904,13960,13882,13866,13946,13810,13833,13860,13948,13981,13861,13892,13859,13899,13796,13709,13673,13701,13674,13617,13601,13577,13566,13629,13765
